,Word,Value,Freq
9248,struggling,-1.1345912077078006,2
5562,controversial,-1.134165339389195,1
9594,dealing,-1.1282192810345832,3
6929,reluctantly,-1.127771878999377,1
6018,fake,-1.127628410386638,8
10430,mutiny,-1.1241438144460472,1
4593,bleeding,-1.1234633016717128,2
7083,debt,-1.1197927550500042,4
8053,cantonese,-1.1186334020138384,1
3580,embarrassed,-1.1154571146058119,3
4300,resign,-1.1146588745531623,2
9416,raids,-1.1085537111475354,1
9189,rape,-1.1077200172977015,1
11391,cancers,-1.1072161173923707,1
8337,withdrawing,-1.1070299729631585,1
5939,##ignant,-1.1030682556685947,1
7591,stab,-1.1007053051299767,2
1872,questioned,-1.0993122563122684,1
5707,porn,-1.0958803672470905,8
7028,reject,-1.0953693781580243,1
6769,ate,-1.0948161870039164,4
2410,##rial,-1.090633799367911,2
4679,homicide,-1.0889469732245247,4
2022,cosmetic,-1.0832173131781608,3
6981,turnpike,-1.0822000665761602,1
6757,desperate,-1.0821106235572828,2
5662,essentially,-1.0792129284024807,4
10950,monitored,-1.0758392603624434,1
2159,lawsuit,-1.0751441050853048,2
9965,dire,-1.0733293798223653,1
11662,stationary,-1.0713201903161549,1
4700,disappointment,-1.0651956579227788,3
8210,haunted,-1.053313973252409,1
5412,warned,-1.0532558900265983,2
7935,troubles,-1.0490509821237177,4
9014,interrupted,-1.0484248987914722,2
2409,mist,-1.0440586257603985,3
10896,annoyed,-1.0418156716846123,1
8199,jerked,-1.0411685571845886,1
2632,implications,-1.0313690637131243,1
8524,mixed,-1.0298867703409582,2
4856,tendency,-1.0291499165187397,1
9635,whoever,-1.0219447544479108,1
2493,lies,-1.021783502673658,7
9756,flee,-1.0198923772171375,2
10776,battlefield,-1.018392940059158,1
8318,##ested,-1.0177012931045297,1
7133,unsuccessful,-1.0159492051176644,5
3484,crap,-1.01516869423046,3
8430,forgot,-1.0150757765003977,2
8549,struggled,-1.0108239584168766,2
10286,flawed,-1.0090249803929208,1
1715,shipped,-1.0062074310978373,2
5001,tumor,-1.003419664171007,1
6446,observatory,-0.9978151555572237,1
10601,migrant,-0.995041702157021,1
1160,ghost,-0.9915950049964657,6
11539,silent,-0.9914674904335428,3
9056,hurry,-0.9906963883331148,2
617,decline,-0.9902486287448392,5
9752,armstrong,-0.989926556746165,1
1834,trapped,-0.9891113818535787,3
6538,clearance,-0.9882499101650151,1
7726,dominance,-0.9868857138736669,1
6607,fuck,-0.9856434280579753,4
3278,screams,-0.9855805130618991,1
5086,pissed,-0.9845035940641952,3
339,guantanamo,-0.9819479626086023,1
8597,##iche,-0.9815991603385427,1
240,attacked,-0.9788447697147843,7
2467,difficulty,-0.9778902625547002,3
1746,die,-0.9775331961618071,19
3276,amend,-0.9740996570785303,4
5348,cried,-0.9728935621333269,4
9157,swore,-0.9721223313270069,1
10365,horrified,-0.9720618964740937,1
8289,attorneys,-0.9717297074340638,1
2633,fall,-0.9699128759253747,12
2728,urges,-0.9625541990948102,3
6402,jews,-0.9589092642012419,1
3938,apologize,-0.9578447281640663,2
11075,numb,-0.9572941073092514,1
5815,stomach,-0.9563501828033621,3
7840,##gs,-0.9560486296585704,2
4318,##umble,-0.950983748237292,1
7983,##rus,-0.9509082785453739,1
8693,missiles,-0.9502166008260653,2
9287,sob,-0.949276986463797,2
3166,coating,-0.9488288927512865,1
3157,retreat,-0.9487332506318328,2
10713,excuse,-0.9485902978419646,2
7899,damages,-0.9471962646747577,1
9769,deny,-0.9432953812016335,2
7747,##bling,-0.9408582822165705,1
7958,cia,-0.9387543280919393,1
1538,deaths,-0.9341851252763224,8
10711,sucker,-0.9289174059412614,3
9194,virus,-0.9278348675936832,2
9209,rude,-0.9255296645965768,1
3779,sighed,-0.9250177417585487,3
10002,daughter,-0.9249710472566741,1
10045,gills,-0.9237474797769284,1
2878,shook,-0.9212468200015951,12
1709,lied,-0.9202698550497957,2
2764,warning,-0.9196490690368337,7
7073,utterly,-0.9184349826605351,1
5609,wrong,-0.9165736633738532,11
1383,knocks,-0.916353362979311,1
6724,emergency,-0.9135645144527537,5
511,closes,-0.9104525244188687,1
10762,##play,-0.9088139070404901,1
6592,dc,-0.9084916297760275,1
5022,bum,-0.9084714862589066,3
8178,##ype,-0.9078139657929385,1
3115,dead,-0.9066419716717512,20
11191,##storm,-0.9043903922707832,1
1560,limit,-0.9036327093460421,4
6936,slumped,-0.8990735824753963,2
8568,ain,-0.893829804721412,1
4737,##das,-0.8928844139865212,3
9068,washed,-0.8919208361256199,1
2701,incomplete,-0.8907938146195677,2
6479,backward,-0.8907228751736923,1
1420,opposition,-0.8869419232709487,4
9298,critic,-0.8867249270536965,2
11517,inadequate,-0.8861883421029363,1
1663,distortion,-0.8861129842364975,4
5205,cited,-0.8837124646070922,5
5517,died,-0.8829514419983477,9
4186,murder,-0.8796538295240874,6
3114,sinks,-0.877775716961174,5
10057,nazi,-0.8752352088293707,1
7511,burned,-0.8737149648455697,5
6334,##inen,-0.8732706647780206,1
10372,espionage,-0.8722244607012426,2
8966,casualties,-0.8701267133066046,2
10775,forts,-0.8693558738152145,1
9088,ou,-0.8682596304788275,1
10041,floods,-0.8675381816730097,2
7848,##mes,-0.8670491691230309,1
5188,ambiguous,-0.8643834954082033,1
7929,slit,-0.8632085954948461,1
5047,confession,-0.8629094184531519,1
7952,palms,-0.8612112225719226,3
10755,##olis,-0.8611236789160305,1
10756,##hing,-0.8611236789160305,1
9537,allegedly,-0.8610538835219318,3
5702,vulnerable,-0.8580998177059537,4
8364,insane,-0.8568091877004708,3
7293,##cast,-0.8565918822186758,2
9061,exploded,-0.8565879039192226,1
4443,empty,-0.8556132138795322,7
8292,stu,-0.8538573538878913,2
9651,exploitation,-0.8514982951538903,1
6214,scared,-0.8508099844874514,2
5564,tires,-0.8502893789414676,1
3596,tight,-0.8478779070895919,2
8880,blank,-0.846879323502781,3
5628,pays,-0.846647686428494,1
4140,murdered,-0.8466271302502808,2
6005,stink,-0.8461420616387447,3
10729,scalp,-0.8449456311601065,1
7506,caused,-0.844896747527775,6
10261,dusty,-0.8418921731377361,1
5302,blanche,-0.8413334246935765,2
10021,dude,-0.8409040734959276,1
4043,admits,-0.8383232534311551,3
1262,steep,-0.8365878360686836,2
2064,hardly,-0.832015699984079,7
8140,##iri,-0.8318376030179038,1
3947,falls,-0.8295834238798088,4
6500,imports,-0.8294804037511282,3
6843,rip,-0.828046111889427,2
11454,baggage,-0.8280318999101245,1
7703,toxic,-0.8237466965498406,2
3880,apologized,-0.8232612280887535,2
7980,appeals,-0.82183521347074,3
