,Word,Value,Freq
13715,shaky,-0.05179262161254883,5
2462,unfair,-0.05175357684493065,17
8532,sloppy,-0.051712095737457275,8
1144,frustrating,-0.05164620652794838,38
8378,victims,-0.051462650299072266,1
9485,##ucci,-0.05132582038640976,10
13449,offensive,-0.05120531842112541,3
9010,##fia,-0.05109548568725586,2
4195,unhappy,-0.0510840080678463,27
10786,grim,-0.05107896775007248,14
490,nothing,-0.050962530076503754,820
2733,justice,-0.050554610788822174,10
13959,mining,-0.05048799514770508,1
6957,dissatisfied,-0.05008653178811073,14
6313,heats,-0.05007047578692436,5
948,exercise,-0.04996854439377785,22
4946,bizarre,-0.04984119161963463,9
8067,institution,-0.04981088638305664,9
3724,broken,-0.049797601997852325,116
3942,##down,-0.04939694330096245,10
10583,##cies,-0.049276113510131836,4
6526,outrageous,-0.04876425862312317,32
820,poor,-0.04869533330202103,317
13866,##tech,-0.04862546920776367,2
10868,secretary,-0.048291921615600586,2
14775,thorns,-0.048253536224365234,1
11835,ralph,-0.0478672981262207,2
3063,overs,-0.047690488398075104,15
8388,fights,-0.04752826690673828,1
10228,contamination,-0.04735830798745155,7
13190,barcelona,-0.047286033630371094,1
14907,essen,-0.047080039978027344,1
3702,marilyn,-0.0468449592590332,3
12567,claudia,-0.046306610107421875,1
2177,germany,-0.046196699142456055,2
5389,nowhere,-0.04573390632867813,21
1637,trouble,-0.04564420506358147,43
3338,chaos,-0.04544973373413086,4
5705,coated,-0.045277051627635956,7
9152,holes,-0.045092105865478516,25
1884,contrasts,-0.045047760009765625,1
8753,utility,-0.044942378997802734,3
3224,ordinary,-0.044913727790117264,12
7651,bandit,-0.04490828514099121,2
1005,##ak,-0.0447889044880867,46
8654,##ster,-0.044288795441389084,15
2552,exaggerated,-0.04376029968261719,4
8527,survives,-0.04344654083251953,1
4614,##ete,-0.043435029685497284,87
5948,horror,-0.043207455426454544,5
4188,nobody,-0.04319872334599495,93
10057,dilemma,-0.04308319091796875,1
10487,kits,-0.04278974607586861,5
10436,explode,-0.04235243797302246,2
594,accidentally,-0.04230823367834091,15
8609,depends,-0.042050231248140335,11
6026,##tly,-0.04197757691144943,14
13429,localized,-0.04192185401916504,2
14301,notation,-0.0417633056640625,1
