,Word,Value,Freq
8549,struggled,-1.472347428806998,2
3749,hates,-1.4692824618283646,1
3157,retreat,-1.4635736950938345,2
9816,struck,-1.4567384893754647,2
9598,heck,-1.44824746987334,1
8673,fractured,-1.441819720929057,1
1376,problem,-1.4360099421126238,25
5086,pissed,-1.4321518559469328,3
5723,hm,-1.4288516885579976,1
10012,tensions,-1.4242417210624332,1
8425,sprinted,-1.420608003916485,1
2411,refused,-1.4185710053585656,2
8184,snarled,-1.411603099356095,1
5047,confession,-1.4062364700015146,1
8862,hurts,-1.4012402141062912,3
9088,ou,-1.399186226558852,1
2526,loss,-1.399047132446941,15
6018,fake,-1.3986071456712323,8
11342,disagreed,-1.3951383274344118,1
2257,threatened,-1.38993571923781,4
1199,abandoning,-1.3889046676470573,1
2285,arrest,-1.3876110369013517,3
8966,casualties,-1.385773834864208,2
6556,vanished,-1.378837835255962,3
9646,kidnapping,-1.37602392633756,1
6669,deserted,-1.3732254691820827,2
4069,useless,-1.3715157607282717,5
7771,clone,-1.3714831192064634,1
1416,bad,-1.3691149481627192,16
10448,graffiti,-1.363036123405953,2
6802,upset,-1.3587466277313536,5
10179,jealous,-1.3536353685698668,2
5213,bloody,-1.3521965037201746,5
5111,forgiven,-1.3439790056324472,1
10674,##ocation,-1.3406670187238896,1
392,shooting,-1.3372365832438025,8
4140,murdered,-1.3323621511090558,2
3067,hissed,-1.3292162460585435,1
2705,hell,-1.3265400293147727,7
7886,corrupt,-1.3238161754678055,4
10041,floods,-1.3196375677875452,2
2487,ignored,-1.3185872941938457,10
5797,ignore,-1.3152213625144038,6
2934,shame,-1.3134072814457418,4
323,hurt,-1.3117703151060585,9
7792,##load,-1.3057682559088943,1
5219,ky,-1.303652935475111,1
3007,seized,-1.2974420385636498,4
9014,interrupted,-1.2893246983174427,2
9752,armstrong,-1.2853639335149811,1
8097,vulgar,-1.2814826019465688,2
10040,rugby,-1.2740090439716976,1
10690,sec,-1.2693337032855614,1
