Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
outfits,-0.00027687,-1.27e-05,-0.11167001724243164,0.07259011268615723
sixth,-0.0002766,7.41e-05,-0.06694984436035156,0.3246755599975586
schools,-0.000274636,-2.99e-05,-0.035482779145240784,0.028271939605474476
paso,-0.000273431,-2.6600000000000003e-05,0.0472416877746582,-0.009112914092838764
arrival,-0.000272004,-2.46e-05,-0.032526493072509766,-0.1110854148864746
130,-0.000270958,-1.3800000000000002e-05,-0.06175041198730469,0.01405620574951172
responsibility,-0.00027068599999999996,-5.15e-06,-0.214202880859375,-0.42019176483154297
assist,-0.000269962,-5.56e-05,0.12566518783569336,0.07976007461547853
reserved,-0.00026965,-2.16e-06,-0.16925334930419922,-0.0012371540069580078
halfway,-0.000268168,-1.2e-05,0.0640816017985344,0.019503524526953697
grinding,-0.000268055,-2.4100000000000003e-05,-0.002276897430419922,-0.09012949466705322
winding,-0.000263902,4.26e-05,-0.09381818771362303,0.2232811450958252
ordinary,-0.000263426,-3.07e-05,-0.2821311950683594,0.011522769927978516
liquor,-0.000263207,-2.53e-06,0.17143110930919647,-0.18183369934558868
backs,-0.00026172799999999997,2.0600000000000003e-05,0.01560354232788086,0.3140581250190735
fingers,-0.000260894,1.2e-06,-0.07470688223838806,0.20256745815277102
stitch,-0.000260494,1.8e-05,-0.03330230712890625,-0.07612180709838867
hats,-0.00025812599999999996,-2.6700000000000002e-05,-0.1446186751127243,-0.030034938827157017
iran,-0.000256983,-3.45e-05,-0.05469560623168945,-0.016048073768615726
chronic,-0.0002568,-8.92e-06,0.13874705135822296,-0.13723675906658173
audio,-0.00025664599999999997,-1.4300000000000002e-05,0.03126192092895508,-0.09173011779785156
garlic,-0.000255825,4.2e-05,0.029633998870849613,-0.02431178092956543
groceries,-0.000254461,1.83e-05,-0.006266593933105469,0.015594720840454103
bleeding,-0.000254218,3.28e-05,-0.02100048027932644,-0.10789184272289276
weighing,-0.00025370599999999997,-6.92e-05,0.04811668395996094,0.038806915283203125
injuries,-0.000253286,3.48e-05,-0.1513686180114746,-0.7311532497406006
april,-0.000252534,-2.9600000000000005e-05,0.1292630434036255,-0.34792792797088623
absent,-0.00024785,-2.95e-05,1.2211153507232666,-0.06997551769018172
37,-0.000247707,-4.3e-05,0.011308352462947369,-0.0032366514205932613
glue,-0.000246061,-6.28e-05,-0.19133663177490234,0.004108905792236328
nursing,-0.000244843,-3.18e-05,-0.032065488398075104,0.01626887358725071
cowboys,-0.000244386,-1.89e-05,-0.034162044525146484,-0.2386465072631836
swallow,-0.000244055,-2.1600000000000003e-05,-0.03159264102578163,-0.0143666947260499
multi,-0.00024297200000000002,-1.3500000000000001e-05,-0.013730798847973348,0.16939017176628113
immediately,-0.00024263599999999999,-8.74e-06,-0.04392117261886597,-0.01727890968322754
earthquake,-0.000241668,-1.21e-05,0.02533245086669922,-0.14517784118652344
67,-0.000241585,-1.4000000000000001e-05,0.1411900520324707,-0.04899334907531738
consuming,-0.00024148,-4.92e-05,-0.018152475357055664,-0.01175081729888916
stations,-0.000238347,-3.35e-05,-0.1356794834136963,-0.06658637523651123
hurricanes,-0.000238121,-3.6200000000000006e-05,0.04087495803833008,-0.024734973907470703
nanny,-0.00023788299999999999,-1.5399999999999998e-05,-0.05974022671580315,0.00902724266052246
repeated,-0.000237767,-5.6399999999999995e-05,-0.6436495780944824,-0.14881443977355954
dawned,-0.000235053,-3.72e-05,-0.06394195556640625,-0.01906752586364746
appointments,-0.00023393400000000001,-1.76e-05,0.05374622344970703,0.007552146911621094
lanes,-0.000232458,-2.08e-05,0.17728805541992188,-0.6668072938919067
cells,-0.000229747,4.9e-05,-0.15704107284545898,-0.011089801788330078
grabbed,-0.00022914700000000002,-2.9299999999999997e-05,-0.21296167373657227,0.00925938319414854
rear,-0.000228659,-1.4300000000000002e-05,0.10567772388458252,-0.02536684274673462
24th,-0.000226805,-3.77e-05,-0.049080848693847656,-0.02152705192565918
62,-0.00022637099999999998,-1.82e-05,-0.02301216125488281,-0.01572251319885254
prom,-0.000225931,-1.2e-05,-0.023389052599668503,-0.054781533777713776
denver,-0.000225087,2.44e-05,0.09055105596780776,-0.1433066576719284
dallas,-0.00022207099999999998,-2.42e-05,0.11058187484741212,-0.02825174294412136
remembering,-0.000222054,-5.18e-07,-0.008917172439396381,-0.039223987609148026
skirt,-0.00022203599999999997,-2.8499999999999998e-05,0.03747701644897461,-0.051177185028791435
discuss,-0.00022128,-7.13e-06,-0.09062528610229492,-0.00037630400038324296
embarrassing,-0.00022125099999999997,-1.55e-05,-0.0841207504272461,-0.06737852096557617
messy,-0.000221,-2.22e-05,-0.10755051672458647,-0.053711041808128364
stuffing,-0.00022029900000000003,-1.67e-05,-1.116482496261597,-0.14826497435569766
mexico,-0.00021967400000000002,-4.3200000000000007e-05,-0.17769145965576172,-0.002949953079223633
dresser,-0.000218817,-9.15e-06,0.02158371545374393,-0.006750504020601511
59,-0.000218281,3.18e-05,0.0060979523696005344,0.009855031967163086
