Word,Bert,Distilbert,Bert_Mask,DistilBert_Mask
cooperate,-3.8e-05,-1.08e-06,-0.01745450496673584,0.08042217791080475
vibrating,-3.78e-05,9.79e-06,-0.052906036376953125,-0.09746551513671876
services,-3.77e-05,-7.31e-06,0.060357332229614265,0.04747757315635681
bars,-3.77e-05,5.06e-06,-0.03739333152770996,0.009789824485778809
stain,-3.76e-05,1.77e-05,0.002790689468383789,0.11848151683807373
install,-3.72e-05,-3.29e-06,0.02901482582092285,0.05857497453689575
doorbell,-3.71e-05,-2.05e-05,-0.0983419418334961,-0.0483168363571167
stupidity,-3.71e-05,6.87e-06,0.296108603477478,0.5917402505874634
spilling,-3.71e-05,9.16e-06,-0.12623605132102966,0.08243443071842194
indians,-3.7e-05,-1.52e-05,-0.07773685455322266,-0.026465654373168945
isle,-3.7e-05,3.21e-05,0.17226552963256836,-0.10613787174224854
wagon,-3.7e-05,-2.57e-05,0.05749320983886719,-0.05443286895751953
juniors,-3.69e-05,-1.67e-05,0.4072403907775879,-0.0258791446685791
taped,-3.69e-05,-1.51e-06,-0.12756872177124026,0.008857011795043945
straighten,-3.68e-05,1.99e-05,-0.008751153945922852,0.2114906907081604
consuming,-3.66e-05,-9.98e-07,0.029764175415039062,0.061996519565582275
betrayed,-3.66e-05,1.73e-05,-0.04320240020751953,0.14863529801368713
dice,-3.66e-05,9.05e-06,0.018343448638916016,0.023395240306854248
bruised,-3.66e-05,1.15e-05,0.1144719123840332,0.17887341976165771
statements,-3.64e-05,2.8899999999999998e-05,0.182523250579834,0.2657647132873535
invested,-3.6200000000000006e-05,-1.49e-05,0.02063274383544922,0.07273423671722412
mines,-3.6099999999999997e-05,2.29e-06,-0.12456846237182614,-0.01785401441156864
carrying,-3.6e-05,-1.26e-06,0.011264960281550884,0.03192698955535889
reliable,-3.6e-05,1.42e-05,-0.35279035568237305,-0.05588233470916748
75,-3.59e-05,2.11e-06,0.008052825927734375,0.006099909543991089
booking,-3.59e-05,-2.5300000000000002e-05,-0.0013484954833984375,0.14987969398498535
executed,-3.59e-05,-6.16e-06,0.5271725654602051,0.22656846046447754
packaging,-3.5799999999999996e-05,-3.4399999999999996e-05,0.06835126876831055,0.06461238861083984
warner,-3.54e-05,-1.23e-06,0.1039903163909912,0.005041599273681641
crosses,-3.54e-05,-2.36e-05,0.052077293395996094,0.004044532775878906
donate,-3.54e-05,-7.78e-06,0.0011436144122853875,0.07225910574197769
swing,-3.54e-05,1.28e-05,0.6628276705741882,-0.026425004005432132
dealt,-3.54e-05,1e-05,0.05837567523121834,0.06733644753694534
customers,-3.52e-05,4.22e-06,0.06686238944530487,0.114794984459877
pillows,-3.5100000000000006e-05,-2.37e-05,0.01012897491455078,-0.061372041702270515
grove,-3.4899999999999995e-05,-3.33e-06,-0.06310176849365234,-0.014427423477172853
