,Word,Value,Freq
3975,reprehensible,-0.02784156047846409,2
4660,pulling,-0.027823938804675246,5
5173,opened,-0.027782041091809217,3
8723,stir,-0.02777553401203372,1
114,still,-0.027741592702913393,134
5283,leads,-0.027731472499944752,10
9,there,-0.027699238149068568,655
4536,youtube,-0.027685459653019828,3
5,faith,-0.02765773845060373,10
1024,anyway,-0.02765546780486001,23
4854,habitat,-0.02762723249629125,6
3993,view,-0.027619405243462014,6
2216,seed,-0.02760688052364703,1
5248,sentiment,-0.02760644301054946,1
3992,raise,-0.027601886928881353,4
1442,immune,-0.027601460127385846,3
6382,shannen,-0.02759355153064019,3
8059,jaw,-0.027591997770716595,1
711,under,-0.027588919488723728,29
8647,nembutal,-0.027514172900512543,1
1736,numbers,-0.027505857820588252,11
6813,owed,-0.027482165396178742,1
8625,beggining,-0.027461484900820045,1
6191,scotland,-0.027386964030949815,1
209,most,-0.02736185821587428,96
3764,disguised,-0.027346965224226992,1
1269,type,-0.02729199803142222,33
8261,distressed,-0.027288219441772444,2
1331,class,-0.027267972047490416,8
7808,friendship,-0.027221416203802612,1
7665,cries,-0.027211397625235535,1
171,had,-0.027172221702221163,291
2186,show,-0.027120739998147254,54
2876,simpsons,-0.0271198953781824,1
6027,overreach,-0.0271158755659055,1
6029,midterm,-0.027115875565905494,1
537,making,-0.027093701112048472,54
7574,surly,-0.027076745306485267,1
6810,floyd,-0.027030169159612233,1
1391,obese,-0.02702611040989301,6
5240,lands,-0.027001319764189312,4
6368,aesthetics,-0.02697253811685524,1
5681,necessities,-0.02694741190312311,1
863,thrown,-0.026935270838444447,7
2834,regret,-0.026924520325516284,3
3871,hated,-0.026894600495336776,4
1333,robbery,-0.026892315209798134,5
6294,province,-0.0268856782522099,1
2625,conservatives,-0.02687734265547881,2
7501,atms,-0.026863329551614374,1
4030,choose,-0.026850211054572026,8
4243,letting,-0.026844570008043665,6
3657,championships,-0.026763494444951297,1
6284,deadly,-0.026756182000644932,4
23,reading,-0.02674660096054912,97
5779,craziness,-0.026726471266643702,1
5735,played,-0.026722472579493527,5
8116,golden,-0.026709148327846058,1
495,sounds,-0.026702294009154536,37
1289,accepting,-0.026699437957889652,4
1261,forget,-0.026671904828927128,9
8637,widely,-0.02664756034149518,1
217,conflicting,-0.02664513338057351,2
5159,visiting,-0.026631215699305447,4
3796,dream,-0.026629428789536076,8
3998,visitors,-0.026602457264081104,3
63,not,-0.026566706518529506,864
1274,price,-0.0265296627329676,6
4357,popping,-0.02648896958370861,3
5645,enormous,-0.02648341957080976,1
5646,essay,-0.026483419570809758,1
5317,cucks,-0.026468460395664018,1
2370,violent,-0.026456358998193832,21
853,politicians,-0.026450560092315573,12
5085,incredible,-0.02644339181738763,5
867,part,-0.026431665206844042,53
6338,flooded,-0.026425061088466578,3
3558,corporate,-0.026416179220327504,4
4759,indigenous,-0.026397633111315297,4
